user,movie,pred_rate
 262,32898,3.217385732
 262,31410,3.217143765
 262,55280,3.216852278
 262,27741,3.21684384
 262,4439,3.216765545
 262,97,3.216548033
 262,7063,3.216414452
 262,3415,3.216222929
 262,665,3.216151032
 262,7008,3.216074352
 262,2931,3.215970228
 262,7099,3.215759612
 262,9010,3.215294622
 262,6774,3.215211018
 262,6001,3.215195371
 263,665,3.816383538
 263,2931,3.816335327
 263,40955,3.81538966
 263,48997,3.814680121
 263,30803,3.813485591
 263,2843,3.812840609
 263,31410,3.812833402
 263,8254,3.812594089
 263,159817,3.812544453
 263,5608,3.812525331
 263,116897,3.811758897
 263,44555,3.811260733
 263,7396,3.811162528
 263,5613,3.811140019
 263,27266,3.81113836
 263,48744,3.811114118
 263,4383,3.810299045
 263,8724,3.810264315
 263,3569,3.809750648
 263,8748,3.809750648
 263,3677,3.809695236
 263,80906,3.809352328
 263,27186,3.809257587
 263,3822,3.809024491
 263,105844,3.809014217
 263,85736,3.808628699
 263,89774,3.808564514
 263,120478,3.80846749
 263,6433,3.808454228
 263,27803,3.808442268
 263,92259,3.808381639
 263,5319,3.807870373
 263,31658,3.807763188
 263,50842,3.807662914
 263,935,3.807632539
 263,8973,3.807616564
 263,8873,3.807529205
 263,6350,3.807467845
 263,8033,3.807315968
 263,48638,3.807206077
 263,7486,3.807184381
 263,32657,3.807124337
 263,7256,3.806939292
 263,96829,3.80689007
 263,73023,3.80680498
 263,7669,3.806687563
 263,171011,3.806485902
 263,86504,3.806308066
 263,55442,3.80616928
 263,69529,3.806168288
 264,8033,3.756133274
 264,6433,3.751631828
 264,665,3.751042459
 264,2931,3.750214025
 264,40955,3.749874495
 264,9010,3.749170669
 264,3553,3.749101775
 264,8724,3.748746227
 264,3569,3.747926075
 264,8748,3.747926075
 264,27186,3.746625351
 264,30803,3.746125171
 264,935,3.745895537
 264,48638,3.742489158
 264,5613,3.740288234
 264,170705,3.739148337
 264,48997,3.738785787
 264,48744,3.737015442
 264,50842,3.736271093
 264,3822,3.735232735
 264,6777,3.734338636
 264,27266,3.734185018
 264,7486,3.733688895
 264,2843,3.732202941
 264,53127,3.731120586
 264,6869,3.73097926
 264,7396,3.730896598
 264,27834,3.730180357
 264,7256,3.72947294
 264,55069,3.729215829
 264,3094,3.728941611
 264,3307,3.728840074
 264,5965,3.7280249
 264,5304,3.727837959
 264,27803,3.727498563
 264,55442,3.727399707
 264,8014,3.727231271
 264,56607,3.725371494
 264,3306,3.725198455
 264,5712,3.724568872
 264,159817,3.724192535
 264,6985,3.724184861
 264,7067,3.723906719
 264,8254,3.723213274
 264,40414,3.723004699
 264,7327,3.722682713
 264,1111,3.722122881
 264,26810,3.721892461
 264,7767,3.721880559
 264,3289,3.721858098
 265,4226,3.466039952
 265,3949,3.465921982
 265,48516,3.46532525
 265,4878,3.465160653
 265,6874,3.465061155
 265,7438,3.464662132
 265,5952,3.464216562
 265,4993,3.463353952
 265,1704,3.462411693
 265,7361,3.461279114
 265,48394,3.461037244
 265,7153,3.460641726
 265,2329,3.460391336
 265,5618,3.459694883
 265,3147,3.459481772
 265,48780,3.459213226
 265,2959,3.458898501
 265,55820,3.458290388
 265,48774,3.457890384
 265,6016,3.457848796
 265,64614,3.457247512
 265,44191,3.457207821
 265,48738,3.456792094
 265,4223,3.456350967
 265,5445,3.456250777
 265,8961,3.455331227
 265,63082,3.455295508
 265,33794,3.454959524
 265,4963,3.454953596
 265,55247,3.454687966
 265,8950,3.454293127
 265,4973,3.454178599
 265,3996,3.454017706
 265,48385,3.453675859
 265,2324,3.45359234
 265,4995,3.453466788
 265,1619,3.45300261
 265,5418,3.452826425
 265,4306,3.452461444
 265,5989,3.452228858
 265,4022,3.45061986
 265,6539,3.450618382
 265,58559,3.449567108
 265,6870,3.449327232
 265,79132,3.449276046
 265,31658,3.44890387
 265,32587,3.448416603
 265,6377,3.448311501
 265,4027,3.448247717
 265,6502,3.44778274
 266,6214,3.827017386
 266,60766,3.826041408
 266,7460,3.815423702
 266,61236,3.80736835
 266,714,3.805566461
 266,55280,3.802562164
 266,32898,3.800977848
 266,69134,3.797039409
 266,66371,3.796827774
 266,86320,3.79635816
 266,134170,3.793924531
 266,96829,3.792865281
 266,32657,3.789968361
 266,26578,3.787449843
 266,71899,3.784640891
 266,86347,3.784511749
 266,116897,3.784409974
 266,6016,3.783204999
 266,58425,3.783127877
 266,2925,3.78270225
 266,55721,3.78057938
 266,71033,3.779570406
 266,1619,3.778836574
 266,4794,3.778510088
 266,85342,3.77810563
 266,1202,3.777429756
 266,134214,3.776548586
 266,74324,3.775405552
 266,44555,3.775281781
 266,86504,3.774569398
 266,7115,3.774284469
 266,3415,3.77407089
 266,2495,3.773170338
 266,56782,3.772990587
 266,55908,3.772833493
 266,8656,3.771816118
 266,104879,3.771461133
 266,1203,3.770304463
 266,32460,3.769547141
 266,55820,3.769493409
 266,5120,3.768285523
 266,31410,3.767364271
 266,104069,3.767117103
 266,115569,3.766773689
 266,112290,3.766718169
 266,52319,3.766390286
 266,79357,3.765933642
 266,62250,3.764523131
 266,7587,3.764510926
 266,7327,3.764217401
 267,8977,4.347748233
 267,58105,4.334317346
 267,26614,4.325425257
 267,109846,4.322437737
 267,63853,4.318990688
 267,26528,4.318476648
 267,7155,4.318012399
 267,45668,4.317683592
 267,7294,4.315048951
 267,356,4.314000545
 267,318,4.313819788
 267,26444,4.313612147
 267,65685,4.312608254
 267,33779,4.309855303
 267,27416,4.309636582
 267,71462,4.309151713
 267,177765,4.30803917
 267,1046,4.3076577
 267,828,4.307348192
 267,33145,4.306997115
 267,97866,4.306982307
 267,101765,4.306499218
 267,74530,4.306423879
 267,1892,4.306347783
 267,38798,4.304614693
 267,2316,4.304135033
 267,26471,4.303505408
 267,47,4.303494301
 267,170697,4.303322986
 267,26606,4.302450891
 267,2807,4.302373257
 267,62344,4.302354033
 267,4193,4.302029797
 267,45503,4.301972125
 267,213,4.301623451
 267,536,4.301310924
 267,85885,4.300393169
 267,8982,4.30029984
 267,6300,4.300272543
 267,135532,4.300137696
 267,113,4.299716262
 267,271,4.29964777
 267,296,4.299546997
 267,4,4.299519745
 267,88448,4.299105883
 267,94810,4.299105883
 267,94015,4.299068295
 267,581,4.298823049
 267,135436,4.298675018
 267,33893,4.298448272
 268,7115,3.577662105
 268,3553,3.577308045
 268,26578,3.57547998
 268,8033,3.569998987
 268,7327,3.569479084
 268,2931,3.568751159
 268,665,3.567421564
 268,6433,3.565492889
 268,27266,3.563408249
 268,7396,3.561092866
 268,2843,3.560162775
 268,3415,3.55977158
 268,7460,3.558865912
 268,4383,3.558229736
 268,8254,3.557149873
 268,8656,3.556635408
 268,4439,3.556576769
 268,3822,3.556279031
 268,123,3.555476888
 268,4552,3.55539986
 268,2131,3.555148804
 268,1809,3.552403326
 268,40955,3.551782255
 268,7008,3.551467413
 268,31410,3.549890306
 268,30803,3.549831934
 268,61236,3.549168786
 268,1844,3.548412015
 268,8014,3.547616776
 268,44555,3.546519121
 268,714,3.544551473
 268,5608,3.544519047
 268,3569,3.544188865
 268,8748,3.544188865
 268,2360,3.544165391
 268,6885,3.544077116
 268,8724,3.54385152
 268,2677,3.5436138
 268,8195,3.543375086
 268,7206,3.542902771
 268,8270,3.542437769
 268,7767,3.542274253
 268,50842,3.54219854
 268,48744,3.541951946
 268,5319,3.541841911
 268,27186,3.541660667
 268,7063,3.541250746
 268,32657,3.540701025
 268,1365,3.540571038
 268,7209,3.540162245
 269,34437,3.977859046
 269,7099,3.973222389
 269,3307,3.962892211
 269,7323,3.962591337
 269,1281,3.957722947
 269,7156,3.952181887
 269,6350,3.945469126
 269,9010,3.945120281
 269,26776,3.944204125
 269,170705,3.94406806
 269,2843,3.943337561
 269,7371,3.942256654
 269,55442,3.936381465
 269,5617,3.935430143
 269,4144,3.934865717
 269,27266,3.933442665
 269,27741,3.932999065
 269,7265,3.924062422
 269,31410,3.92267127
 269,6870,3.922094311
 269,44555,3.921776995
 269,5690,3.921202376
 269,37741,3.920214321
 269,6985,3.918957149
 269,3462,3.917985607
 269,41997,3.916669094
 269,5995,3.915950301
 269,8873,3.914445874
 269,6440,3.911973267
 269,8033,3.911084408
 269,7396,3.909623202
 269,26662,3.908231527
 269,4848,3.907435862
 269,3306,3.906126977
 269,3632,3.90578131
 269,8014,3.905489433
 269,5225,3.905377628
 269,27815,3.905173471
 269,45730,3.904535421
 269,3629,3.904531488
 269,5971,3.904522114
 269,4967,3.904119273
 269,6953,3.903899831
 269,30749,3.903355809
 269,27834,3.903295425
 269,4973,3.902222712
 269,5791,3.902108486
 269,27803,3.901968288
 269,31658,3.901804235
 269,6433,3.901670318
 270,7115,3.710037599
 270,7327,3.694426775
 270,8033,3.687045757
 270,27266,3.685273462
 270,2843,3.67786587
 270,6433,3.673855718
 270,7396,3.672183551
 270,26578,3.665725391
 270,1809,3.660024694
 270,665,3.656141705
 270,7008,3.654407864
 270,2931,3.651875349
 270,2351,3.64998637
 270,31410,3.649564388
 270,2360,3.648245348
 270,2131,3.643710967
 270,44555,3.643256003
 270,3553,3.64199834
 270,1844,3.639792544
 270,4439,3.639548682
 270,3462,3.638080209
 270,3822,3.636574403
 270,8014,3.63565042
 270,2677,3.634512015
 270,7460,3.63440945
 270,4552,3.634071097
 270,4383,3.632743964
 270,6777,3.631812453
 270,27741,3.630063154
 270,1281,3.624987152
 270,3089,3.624268554
 270,5608,3.624263627
 270,714,3.623333173
 270,2925,3.623165107
 270,9010,3.623023909
 270,8254,3.622159874
 270,1260,3.620518633
 270,30803,3.620366518
 270,8195,3.619705758
 270,40955,3.61965601
 270,2732,3.616736208
 270,7767,3.616200744
 270,3415,3.615808225
 270,8270,3.614582322
 270,55442,3.614559293
 270,1365,3.614365476
 270,5319,3.614246863
 270,6869,3.611014871
 270,4289,3.609278973
 270,1446,3.608632619
 271,5965,3.36823736
 271,33880,3.367160789
 271,45732,3.365183914
 271,48997,3.364795822
 271,5613,3.363817558
 271,7256,3.362407473
 271,1727,3.36165972
 271,935,3.361323576
 271,27803,3.361310062
 271,1416,3.360953047
 271,5712,3.360935289
 271,8973,3.360350614
 271,8796,3.360169084
 271,5014,3.360137725
 271,7486,3.360088705
 271,33903,3.359288427
 271,27878,3.358970129
 271,7753,3.358718563
 271,7018,3.358315572
 271,5694,3.358110576
 271,7720,3.35807969
 271,3325,3.358008207
 271,26084,3.357925732
 271,7810,3.357860299
 271,27186,3.357484931
 271,55814,3.357424394
 271,30803,3.357229195
 271,8724,3.357075508
 271,321,3.357023629
 271,40414,3.356861499
 271,4296,3.356745032
 271,7067,3.356540808
 271,25805,3.356360529
 271,51314,3.356360529
 271,33310,3.356360529
 271,27744,3.356360529
 271,27627,3.356360529
 271,26985,3.356360529
 271,7037,3.356360529
 271,5849,3.356360529
 271,5614,3.356360529
 271,4357,3.356360529
 271,3289,3.356360529
 271,7303,3.356226756
 271,7649,3.35597642
 271,7026,3.355703472
 271,48744,3.355669231
 271,6591,3.355584062
 271,938,3.355456597
 271,5279,3.355182296
 272,1389,3.754825293
 272,1977,3.754756429
 272,2445,3.751913562
 272,2057,3.75097125
 272,3392,3.746990852
 272,3153,3.740816797
 272,4713,3.739509079
 272,3185,3.738507339
 272,1995,3.738263897
 272,2121,3.736887077
 272,2752,3.733954263
 272,1629,3.733431856
 272,3715,3.733424606
 272,6122,3.73279622
 272,3167,3.732556608
 272,2827,3.732436231
 272,1733,3.732031437
 272,2323,3.731883877
 272,46967,3.731722055
 272,3436,3.731635798
 272,3571,3.731422925
 272,1633,3.730601438
 272,1695,3.730165255
 272,2439,3.729790687
 272,1437,3.729138831
 272,764,3.729058393
 272,1112,3.728942661
 272,3109,3.728848769
 272,549,3.728830426
 272,4811,3.728699848
 272,3158,3.728335764
 272,2303,3.728160432
 272,1919,3.72802133
 272,2682,3.728009263
 272,3223,3.727966171
 272,2068,3.727844329
 272,53,3.727821896
 272,2902,3.727766266
 272,2972,3.727476282
 272,3792,3.727476282
 272,3637,3.727476282
 272,3531,3.727476282
 272,3303,3.727476282
 272,495,3.727476282
 272,2512,3.727476282
 272,1759,3.727476282
 272,1349,3.727476282
 272,1310,3.727476282
 272,6217,3.727348914
 272,3165,3.727203076
 273,6063,4.201195018
 273,1273,4.196829903
 273,6440,4.18806631
 273,3246,4.186058481
 273,7115,4.184356821
 273,6774,4.181874438
 273,1260,4.181636294
 273,1289,4.180490323
 273,3089,4.177328725
 273,2318,4.176692074
 273,97,4.176196866
 273,6301,4.173074806
 273,1809,4.172887563
 273,2351,4.172457047
 273,3462,4.170798529
 273,5628,4.170419531
 273,3468,4.17022007
 273,6001,4.169810209
 273,4437,4.169355273
 273,4056,4.168362414
 273,2677,4.168341363
 273,1147,4.166973519
 273,6666,4.166612612
 273,1175,4.165570243
 273,4392,4.164619335
 273,7587,4.164457783
 273,27741,4.164255735
 273,2467,4.164035408
 273,1300,4.16364302
 273,2360,4.163466968
 273,1594,4.163177141
 273,714,4.162993782
 273,7008,4.162965434
 273,1237,4.162593836
 273,3730,4.162182869
 273,7327,4.162094894
 273,7063,4.161959915
 273,2966,4.161837452
 273,7132,4.161727035
 273,3007,4.16162896
 273,3224,4.161489434
 273,8228,4.161081305
 273,2131,4.160988902
 273,4427,4.160978226
 273,2691,4.1606561
 273,1963,4.160399555
 273,2925,4.160099623
 273,1251,4.159832546
 273,4211,4.158692696
 273,319,4.158446407
 274,1225,3.390852437
 274,1466,3.389778241
 274,1247,3.383146106
 274,1230,3.382588723
 274,4235,3.381839918
 274,3462,3.377709854
 274,3089,3.377632004
 274,1263,3.376648238
 274,2467,3.376447088
 274,1086,3.376398331
 274,319,3.376072233
 274,1207,3.37507486
 274,1245,3.375043343
 274,3996,3.374705841
 274,1252,3.374695996
 274,194,3.374659997
 274,2360,3.37377452
 274,1619,3.372714336
 274,903,3.372442276
 274,1172,3.371733379
 274,3742,3.371656293
 274,1260,3.369553196
 274,3468,3.369390593
 274,1212,3.36885603
 274,1960,3.368761947
 274,3176,3.368149709
 274,8228,3.367345266
 274,1280,3.366069015
 274,2318,3.365707613
 274,3741,3.365441328
 274,800,3.365200454
 274,1233,3.365017203
 274,1296,3.364999459
 274,3730,3.364766745
 274,1927,3.364333666
 274,2731,3.364264163
 274,3246,3.363293971
 274,1244,3.363014711
 274,3083,3.362976724
 274,1358,3.362963197
 274,1483,3.36213893
 274,58,3.362101092
 274,1289,3.361947924
 274,1348,3.361567128
 274,2908,3.361301422
 274,1237,3.361133322
 274,7063,3.360410493
 274,2336,3.360277096
 274,1284,3.359454952
 274,714,3.359434764
 275,7123,4.188812506
 275,1483,4.188458622
 275,3742,4.187870623
 275,3091,4.187339065
 275,26131,4.186000775
 275,390,4.185948459
 275,1916,4.185847916
 275,6460,4.185708252
 275,4021,4.185448417
 275,6461,4.185018989
 275,3627,4.184916689
 275,97,4.184710006
 275,1289,4.184667593
 275,1964,4.184523758
 275,3221,4.184290881
 275,4605,4.184201145
 275,7063,4.184117872
 275,1295,4.183707713
 275,1131,4.183431788
 275,1245,4.183130231
 275,456,4.18295563
 275,523,4.182873471
 275,2349,4.182867001
 275,1227,4.18285813
 275,1233,4.182400433
 275,1237,4.182266804
 275,3204,4.182242244
 275,4298,4.182142543
 275,1279,4.182106478
 275,4278,4.18194874
 275,1264,4.181535435
 275,4178,4.180971101
 275,4697,4.180885703
 275,334,4.180827777
 275,2696,4.180785248
 275,3224,4.180639148
 275,1348,4.180559589
 275,1238,4.180515349
 275,2361,4.180466863
 275,2988,4.180308913
 275,1301,4.180284871
 275,1150,4.180143416
 275,1147,4.180112592
 275,2747,4.180104886
 275,2905,4.17990197
 275,2488,4.179898049
 275,678,4.179847229
 275,3814,4.179799502
 275,3473,4.179752659
 275,4426,4.179512102
 276,714,4.625987055
 276,1273,4.614889123
 276,97,4.608877151
 276,6001,4.60023165
 276,1289,4.599478928
 276,3089,4.596292221
 276,1209,4.595967666
 276,1245,4.593836145
 276,7587,4.591915011
 276,2925,4.58966046
 276,7063,4.589020499
 276,1175,4.588202987
 276,1619,4.58751192
 276,3742,4.586621177
 276,1279,4.586095741
 276,3462,4.585180055
 276,1227,4.583747639
 276,750,4.582891524
 276,1466,4.576382922
 276,6214,4.575995308
 276,7460,4.575036923
 276,1206,4.57484358
 276,4437,4.574136851
 276,3246,4.573301864
 276,904,4.571804493
 276,6016,4.571365997
 276,3925,4.570313853
 276,1483,4.569288348
 276,1193,4.569286111
 276,1237,4.567888333
 276,3741,4.564773234
 276,778,4.564135808
 276,1203,4.564104946
 276,2360,4.563238086
 276,6440,4.563163124
 276,1260,4.563055382
 276,7115,4.562874684
 276,111,4.562369079
 276,1809,4.561584839
 276,2731,4.560612922
 276,2131,4.56015254
 276,26131,4.559764976
 276,1219,4.558706878
 276,7123,4.558245963
 276,1089,4.558103343
 276,1258,4.558057587
 276,2467,4.55752898
 276,27773,4.557463202
 276,1916,4.556484361
 276,1202,4.555091382
 277,750,3.758505052
 277,1209,3.757251576
 277,1206,3.754166298
 277,1245,3.752540812
 277,1619,3.750153436
 277,714,3.749249313
 277,1466,3.748950157
 277,1193,3.74537077
 277,778,3.745301614
 277,1227,3.745148575
 277,1089,3.745044327
 277,1732,3.743451169
 277,1175,3.74331798
 277,1258,3.742634298
 277,1221,3.741021122
 277,904,3.740931583
 277,1219,3.73918758
 277,3681,3.738986253
 277,1208,3.738617069
 277,1080,3.738346531
 277,97,3.737837783
 277,1213,3.737553728
 277,2858,3.737466527
 277,1199,3.737253809
 277,1222,3.737161795
 277,4262,3.736009684
 277,1273,3.735585412
 277,858,3.734820415
 277,111,3.734606
 277,1625,3.733774686
 277,1884,3.733613804
 277,27773,3.730277295
 277,6016,3.7293748
 277,3996,3.729313899
 277,2019,3.729290792
 277,1201,3.728682855
 277,1203,3.728249182
 277,1136,3.728230789
 277,2542,3.728228701
 277,541,3.727986448
 277,1279,3.726848663
 277,924,3.726522477
 277,2997,3.726195729
 277,1252,3.723195113
 277,1617,3.72313578
 277,3089,3.721090799
 277,6001,3.720923915
 277,2692,3.720361971
 277,2076,3.720208321
 277,1263,3.719961553
 278,117533,4.484361025
 278,177765,4.482730507
 278,101962,4.482642915
 278,26471,4.478226368
 278,112006,4.466002798
 278,109846,4.46254766
 278,26903,4.453914616
 278,99149,4.452997064
 278,71462,4.450899624
 278,99145,4.446806507
 278,137337,4.443407258
 278,62644,4.44035446
 278,64034,4.43010821
 278,6763,4.42813254
 278,89774,4.427093673
 278,170697,4.426546521
 278,183897,4.425399575
 278,81788,4.424993326
 278,76173,4.423793697
 278,114678,4.423737441
 278,73881,4.422356076
 278,26340,4.42169757
 278,118888,4.421396232
 278,172591,4.421267903
 278,90376,4.420413252
 278,102194,4.419184534
 278,127052,4.418943113
 278,58105,4.417936998
 278,66511,4.417452944
 278,67788,4.416028521
 278,174053,4.415335537
 278,117851,4.413557276
 278,33779,4.412901786
 278,80906,4.40638625
 278,26082,4.405024698
 278,96020,4.404450936
 278,32460,4.402320219
 278,86628,4.401975612
 278,74727,4.401521023
 278,97866,4.401279463
 278,1111,4.401275047
 278,112421,4.401159746
 278,166461,4.400911948
 278,49347,4.400624557
 278,5120,4.400582335
 278,163134,4.399757767
 278,108727,4.399082648
 278,65216,4.398921314
 278,53956,4.397751222
 278,36363,4.396994258
 279,2827,3.819815517
 279,3153,3.811411474
 279,1414,3.810605834
 279,1733,3.810125111
 279,627,3.809080951
 279,2445,3.808903694
 279,1184,3.807399119
 279,1643,3.807345281
 279,2682,3.806242413
 279,2436,3.80340188
 279,2112,3.802895984
 279,3469,3.802888136
 279,326,3.802563726
 279,3649,3.801244877
 279,3109,3.801134408
 279,2752,3.801117878
 279,3185,3.800787118
 279,214,3.800444187
 279,369,3.800444187
 279,4178,3.800025474
 279,2926,3.799988585
 279,3167,3.799849577
 279,1295,3.799592182
 279,334,3.799588375
 279,1596,3.796631324
 279,800,3.796475718
 279,1056,3.796217465
 279,3811,3.796054991
 279,3473,3.795850224
 279,1977,3.795723413
 279,3055,3.795520574
 279,46967,3.795384924
 279,1305,3.795114849
 279,1633,3.795023248
 279,299,3.794386204
 279,2553,3.79426829
 279,2073,3.793566588
 279,1131,3.793519789
 279,2303,3.793372547
 279,302,3.792524113
 279,2057,3.792513632
 279,1132,3.792103389
 279,99,3.791932154
 279,1783,3.791614396
 279,85,3.791580219
 279,4424,3.791520646
 279,3074,3.791470271
 279,2670,3.79146465
 279,2422,3.791461439
 279,1948,3.791366637
 280,2931,4.000443318
 280,665,4.000293733
 280,7327,4.000273067
 280,26578,4.000100809
 280,8033,3.999507654
 280,6433,3.999240009
 280,27266,3.999140583
 280,7396,3.999124028
 280,8254,3.998547293
 280,4383,3.998479917
 280,7115,3.998427867
 280,3822,3.99831243
 280,2843,3.998147306
 280,3553,3.997539087
 280,40955,3.997418499
 280,30803,3.99712227
 280,8014,3.996336096
 280,31410,3.995466169
 280,48744,3.99534115
 280,8724,3.995279646
 280,3569,3.995219164
 280,8748,3.995219164
 280,5608,3.995192984
 280,50842,3.994790094
 280,27186,3.994739501
 280,4552,3.994576065
 280,5319,3.994294465
 280,44555,3.993859647
 280,48638,3.993752414
 280,1844,3.993747981
 280,7008,3.993307544
 280,3415,3.993252883
 280,4439,3.993105044
 280,7767,3.992978708
 280,26810,3.992915066
 280,7486,3.992829816
 280,8656,3.992735384
 280,935,3.992611637
 280,2131,3.992572373
 280,1365,3.99230767
 280,1809,3.99199182
 280,1446,3.991907047
 280,55069,3.991831013
 280,6777,3.991600618
 280,5304,3.991215417
 280,6885,3.991195735
 280,33564,3.991108831
 280,8848,3.991063706
 280,6643,3.990761589
 280,48997,3.99064505
 281,159817,3.501022134
 281,116897,3.499549265
 281,105844,3.499314884
 281,2931,3.497909467
 281,32657,3.4970997
 281,665,3.495802728
 281,120478,3.495751557
 281,1111,3.495006292
 281,85736,3.491808816
 281,171011,3.49058624
 281,2495,3.489952564
 281,60766,3.488123352
 281,71033,3.487067299
 281,170705,3.486302633
 281,69529,3.484734646
 281,55247,3.484061707
 281,80906,3.483831907
 281,92259,3.48344428
 281,89774,3.483427971
 281,2843,3.483248423
 281,8014,3.483174508
 281,7460,3.483166559
 281,96829,3.483129879
 281,31410,3.482813051
 281,100553,3.482783277
 281,44555,3.481516261
 281,40955,3.480618549
 281,177593,3.480245565
 281,96020,3.477699262
 281,95654,3.477616202
 281,48082,3.47554987
 281,126430,3.47547764
 281,69644,3.474512329
 281,60950,3.473876871
 281,27266,3.473043226
 281,55280,3.472145939
 281,63062,3.470973926
 281,8254,3.470551183
 281,6350,3.470351811
 281,86504,3.470017834
 281,86320,3.469803459
 281,5120,3.469447547
 281,48394,3.469439332
 281,3553,3.469111426
 281,42191,3.46892667
 281,48997,3.46887519
 281,26903,3.468599813
 281,116797,3.468406703
 281,32898,3.468368241
 281,64716,3.468101581
 282,7063,4.140868227
 282,2131,4.140668653
 282,4439,4.140492514
 282,1483,4.14042756
 282,26258,4.139803699
 282,3728,4.139657708
 282,6987,4.139290029
 282,2925,4.13872657
 282,26131,4.138506028
 282,3742,4.138170457
 282,6666,4.138064784
 282,4741,4.137669314
 282,3415,4.137462634
 282,3627,4.137114094
 282,2696,4.136970943
 282,390,4.136319371
 282,1809,4.136205793
 282,3091,4.136062437
 282,1192,4.135869686
 282,2677,4.135450224
 282,3224,4.135280983
 282,5637,4.134765271
 282,2708,4.134393956
 282,2732,4.134380339
 282,6989,4.134339857
 282,2351,4.134313134
 282,4278,4.134009645
 282,7008,4.133767699
 282,3089,4.133307892
 282,32770,4.133252324
 282,1131,4.133122596
 282,1446,4.133027653
 282,4605,4.132967658
 282,1289,4.132764104
 282,3559,4.132756051
 282,461,4.13275309
 282,1202,4.132727812
 282,2360,4.132651454
 282,3819,4.132651143
 282,2330,4.132617888
 282,7327,4.13228228
 282,2859,4.132209324
 282,3741,4.132132093
 282,26578,4.132120277
 282,1280,4.132025418
 282,1406,4.131987176
 282,1533,4.131987176
 282,3046,4.131987176
 282,2593,4.131849123
 282,3470,4.131518195
 283,111622,3.619052599
 283,95377,3.617701726
 283,127202,3.616415116
 283,103235,3.615382755
 283,90600,3.615041322
 283,101088,3.614929955
 283,52319,3.613772167
 283,72720,3.613647597
 283,142448,3.612844208
 283,103688,3.609817056
 283,55908,3.609433248
 283,127098,3.608896921
 283,146656,3.6087326
 283,173925,3.608428838
 283,158972,3.607953811
 283,54372,3.607402275
 283,65642,3.606864536
 283,175303,3.606390729
 283,174053,3.60599231
 283,86347,3.605820432
 283,134170,3.605662251
 283,78349,3.605189588
 283,91978,3.604905348
 283,69134,3.604435159
 283,66371,3.604300426
 283,168266,3.603808559
 283,86345,3.603462698
 283,49347,3.603075062
 283,104069,3.601472771
 283,90531,3.601406779
 283,81788,3.601353619
 283,72356,3.600953797
 283,81417,3.600446489
 283,86320,3.600389874
 283,185135,3.599844053
 283,70159,3.599242103
 283,114678,3.598245167
 283,92535,3.59797463
 283,128620,3.597744915
 283,8340,3.597341964
 283,68848,3.5973047
 283,112421,3.596904928
 283,103075,3.596903436
 283,89118,3.596445648
 283,79357,3.595057253
 283,6818,3.593086736
 283,74545,3.592836591
 283,65216,3.592797911
 283,71106,3.592583772
 283,177765,3.592555067
 284,6016,3.808915924
 284,1619,3.806558408
 284,3949,3.805776183
 284,4878,3.803138803
 284,4226,3.800697404
 284,1203,3.798243987
 284,5618,3.79792316
 284,55820,3.797393936
 284,4223,3.796572595
 284,55247,3.796365559
 284,3996,3.795412867
 284,4973,3.795054268
 284,7438,3.794844407
 284,3285,3.794446789
 284,48394,3.79417785
 284,6870,3.793611551
 284,44555,3.793454391
 284,4027,3.793267603
 284,8950,3.793161456
 284,48516,3.793016948
 284,2959,3.792727423
 284,7099,3.792694313
 284,7361,3.792651489
 284,1193,3.792538567
 284,1704,3.792391174
 284,2329,3.792218237
 284,6350,3.792167899
 284,6874,3.791698959
 284,27773,3.791652352
 284,2324,3.791569833
 284,778,3.791281008
 284,4848,3.790535146
 284,2692,3.790125695
 284,3147,3.790101843
 284,3462,3.789390369
 284,714,3.789350933
 284,4993,3.789097703
 284,1682,3.788701428
 284,5952,3.788674408
 284,31410,3.788434232
 284,5669,3.788308269
 284,64614,3.788077378
 284,48774,3.788068882
 284,34437,3.787640043
 284,31658,3.787245917
 284,1258,3.787207399
 284,48780,3.786813089
 284,1466,3.786734223
 284,1206,3.786556444
 284,2858,3.786458853
 285,7001,4.14174178
 285,6808,4.140682763
 285,1979,4.139350866
 285,2596,4.133709071
 285,3930,4.13176117
 285,1241,4.130840751
 285,3266,4.130524108
 285,6857,4.13039004
 285,62250,4.130290618
 285,3727,4.128571014
 285,79553,4.12795501
 285,8340,4.127270627
 285,1892,4.127172932
 285,7481,4.127117676
 285,680,4.126261716
 285,407,4.126176003
 285,6300,4.125056786
 285,65982,4.124073677
 285,82667,4.124046897
 285,140956,4.123196419
 285,2028,4.123054658
 285,73323,4.122905898
 285,74545,4.12251989
 285,4850,4.122509842
 285,49932,4.122427041
 285,8157,4.121790182
 285,1889,4.121713944
 285,678,4.121200509
 285,2905,4.120087451
 285,175303,4.120072478
 285,71379,4.119514776
 285,81417,4.11944896
 285,71135,4.118735341
 285,7044,4.118619031
 285,112515,4.118504088
 285,74510,4.118368117
 285,1772,4.118293863
 285,1198,4.117694607
 285,31364,4.117254088
 285,2654,4.116962427
 285,1196,4.116859284
 285,1625,4.116711321
 285,260,4.116496363
 285,70728,4.115372093
 285,90345,4.115320798
 285,1924,4.113988847
 285,2288,4.11394396
 285,3529,4.113905861
 285,1200,4.113635961
 285,1214,4.113439968
 286,83827,3.988549634
 286,6025,3.987402474
 286,89759,3.985082789
 286,26249,3.984573325
 286,760,3.984322447
 286,67665,3.983764622
 286,3283,3.982101366
